country,year,iso_code,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,co2,co2_per_capita,total_ghg,consumption_co2,methane,nitrous_oxide,cement_co2,flaring_co2,trade_co2,coal_co2,gas_co2,oil_co2
Czechia,2019,CZE,10554872,342069373423,477.9049377441406,45278.13671875,1.397099494934082,100.99749755859376,9.568803787231444,116.22699737548828,110.90851593017578,12.615930557250977,6.897334575653076,1.9772369861602783,0.08373700082302094,9.91102409362793,57.468284606933594,17.360811233520508,22.340742111206055
Czechia,2020,CZE,10550129,323245433506,442.5675964355469,41949.0234375,1.36913800239563,91.66145324707033,8.688183784484863,104.53448486328124,101.79171752929688,12.273841857910156,6.31268310546875,1.8910290002822876,0.05380100011825561,10.130264282226564,49.72666549682617,17.430757522583008,20.9625186920166
Czechia,2021,CZE,10530683,334729441747,466.4059753417969,44290.19140625,1.393381953239441,96.62940979003906,9.175987243652344,109.20475769042967,110.77738189697266,12.581127166748049,6.740073204040527,1.9578750133514404,0.05483299866318703,14.14797592163086,51.40605163574219,19.044553756713867,22.437007904052734
Czechia,2022,CZE,10673216,342966849621,448.7379150390625,42043.36328125,1.308400273323059,95.0396728515625,8.904501914978027,106.47095489501952,111.41242980957033,12.71800136566162,6.937341690063477,1.8469669818878176,0.04254600033164024,16.372760772705078,52.90911483764648,15.805301666259766,22.76491355895996
Denmark,1990,DNK,5141024,151205742035,201.9610137939453,39284.19921875,1.3356702327728271,53.47697067260742,10.402008056640623,71.03411102294922,60.744178771972656,10.318541526794434,7.2272443771362305,0.7747219800949097,0.3407309949398041,7.267208099365234,24.005216598510746,4.35007905960083,23.18690299987793
Denmark,1991,DNK,5154346,154212932867,232.8537139892578,45176.19140625,1.5099493265151978,64.10460662841797,12.43700122833252,81.49405670166016,65.50479888916016,10.46468734741211,7.110087871551514,0.992554008960724,0.6495469808578491,1.4001879692077637,32.56990051269531,4.917128086090088,24.28658103942871
Denmark,1992,DNK,5171372,158125301722,218.1367950439453,42181.609375,1.3795186281204224,58.3265495300293,11.278738021850586,75.893707275390625,67.65428924560547,10.444442749023438,6.659482955932617,1.1293439865112305,0.676826000213623,9.327739715576172,27.13313102722168,5.1670241355896,23.621030807495117
Denmark,1993,DNK,5188638,159069870418,231.30374145507812,44578.89453125,1.4541015625,60.57371520996094,11.67430019378662,75.49950408935547,66.02362823486328,10.546734809875488,6.696406841278076,1.1427559852600098,0.5820170044898987,5.449915885925293,28.451488494873047,5.850921154022217,23.9977970123291
Denmark,1994,DNK,5206188,168493895001,248.05593872070312,47646.3671875,1.472195386886597,64.67327117919922,12.422385215759276,80.575225830078125,68.46529388427734,10.287111282348633,6.612533092498779,1.167538046836853,0.574908971786499,3.792023897171021,30.577564239501953,6.5457329750061035,25.164703369140625
Denmark,1995,DNK,5233364,174484978091,243.6196746826172,46551.2578125,1.3962215185165403,61.65339660644531,11.780834197998049,77.513214111328125,68.0098876953125,10.199603080749512,6.62249231338501,1.2426140308380127,0.45381298661231995,6.356492042541504,25.600004196166992,7.573575973510742,26.02427864074707
Denmark,1996,DNK,5263071,180654110941,289.888916015625,55079.8046875,1.6046626567840576,74.89965057373047,14.231167793273926,91.1918487548828,74.362060546875,10.098759651184082,6.632639408111572,1.3127440214157104,0.4979519844055176,-0.5375840067863464,35.13678741455078,8.9085540771484375,28.36408805847168
Denmark,1997,DNK,5285041,187647333700,262.9979553222656,49762.70703125,1.4015544652938845,65.43782043457031,12.381705284118652,81.36564636230469,68.30169677734375,9.98909854888916,6.5658745765686035,1.311560034751892,0.6977850198745728,2.8638761043548584,26.150117874145508,9.375398635864258,27.14251136779785
Denmark,1998,DNK,5304263,192859238471,253.6913299560547,47827.8203125,1.3154221773147583,61.23829650878906,11.545109748840332,75.59557342529297,68.60965728759766,9.896510124206545,6.383965015411377,1.3898299932479858,0.523127019405365,7.371359825134277,22.219104766845703,10.186238288879396,26.3931941986084
Denmark,1999,DNK,5321814,199699305568,246.04888916015625,46234.02734375,1.2320969104766846,58.65280532836914,11.021204948425291,73.03243255615234,72.13585662841797,9.669732093811035,6.301535606384277,1.3548760414123535,1.1066750288009644,13.483052253723145,18.67201042175293,10.710983276367188,26.257883071899418
Denmark,2000,DNK,5339659,208333676429,236.51939392089844,44294.8515625,1.1352912187576294,54.30657577514648,10.17042064666748,70.2017822265625,68.14421844482422,9.598784446716309,6.307879447937012,1.385259985923767,0.7234339714050293,13.837639808654783,15.657394409179688,10.640029907226564,25.36592483520508
Denmark,2001,DNK,5358825,211243390442,237.2165069580078,44266.515625,1.1229535341262815,55.89674758911133,10.430784225463867,71.20860290527344,67.33314514160156,9.866095542907717,6.131522178649902,1.3878519535064695,0.7708489894866943,11.436395645141602,16.557830810546875,11.10458278656006,25.60822105407715
Denmark,2002,DNK,5375967,213517288371,236.7554626464844,44039.60546875,1.1088351011276243,55.55438232421875,10.333840370178224,70.15058898925781,67.246246337890625,9.659153938293455,5.916941165924072,1.4162999391555786,0.6745119690895081,11.691864013671877,16.53738784790039,11.096415519714355,25.31964111328125
Denmark,2003,DNK,5390621,215549132167,255.23255920410156,47347.5234375,1.1841038465499878,60.64544677734375,11.250178337097168,75.57076263427734,67.80875396728516,9.600127220153809,6.065215587615967,1.3299109935760498,0.6698660254478455,7.163303852081299,22.57327651977539,11.214445114135742,24.394453048706055
Denmark,2004,DNK,5404594,222528951750,241.65174865722656,44712.28515625,1.0859339237213137,55.100006103515625,10.195032119750977,72.2862777709961,68.36042022705078,9.34142780303955,5.5113630294799805,1.45892596244812,0.7522349953651428,13.260416030883787,17.281042098999023,11.153822898864746,24.07230567932129
Denmark,2005,DNK,5419550,229074701412,233.61685180664065,43106.3203125,1.019828200340271,51.5349235534668,9.509078025817873,68.15441131591797,67.2416763305664,9.248797416687012,5.427924156188965,1.3633769750595093,0.547996997833252,15.70675563812256,14.60161304473877,10.69006061553955,23.885671615600582
Denmark,2006,DNK,5437425,239411013967,255.4813690185547,46985.7265625,1.0671244859695437,59.500240325927734,10.942724227905272,74.53260803222656,74.18292999267578,9.21080493927002,5.0538835525512695,1.3954659700393677,0.5436909794807434,14.682687759399414,22.005605697631836,10.882100105285645,24.23082733154297
Denmark,2007,DNK,5461604,242913735233,243.4010467529297,44565.85546875,1.0020060539245603,54.7093505859375,10.017085075378418,71.74596405029297,71.74999237060547,9.34771728515625,5.0711164474487305,1.4070860147476196,0.5435299873352051,17.040639877319336,18.421878814697266,9.738139152526855,24.16889381408691
Denmark,2008,DNK,5493762,243090598807,234.87210083007812,42752.5078125,0.9661916494369508,51.25632858276367,9.329914093017578,67.89190673828125,70.2463607788086,9.094990730285645,5.174506187438965,1.154749035835266,0.38737601041793823,18.99003219604492,16.13372230529785,9.826282501220703,23.31671905517578
Denmark,2009,DNK,5523169,232507363099,220.8069305419922,39978.3046875,0.9496771693229676,48.851417541503906,8.844816207885742,64.79283142089844,66.36076354980469,8.90363597869873,5.016590118408203,0.7644069790840149,0.2616339921951294,17.509347915649414,15.78447723388672,9.411799430847168,22.29551887512207
Denmark,2010,DNK,5547865,238190225279,235.9766540527344,42534.6796875,0.9907066822052002,49.189693450927734,8.86641788482666,68.92034149169922,67.10612487792969,9.205016136169434,4.985816478729248,0.6722239851951599,0.35312700271606445,17.91643524169922,15.351008415222168,10.554855346679688,21.945791244506836
Denmark,2011,DNK,5570848,242757622888,220.97463989257812,39666.25,0.9102686047554016,44.23686218261719,7.94077730178833,60.459434509277344,64.56720733642578,9.079715728759766,4.946008205413818,0.8618050217628479,0.25212299823760986,20.33034324645996,12.914961814880373,8.971734046936035,20.915117263793945
Denmark,2012,DNK,5591911,243307499552,205.2434844970703,36703.640625,0.8435559272766113,39.86125946044922,7.128378868103027,56.42273712158203,58.51252365112305,9.002830505371094,4.9619550704956055,0.8710830211639404,0.2175150066614151,18.651264190673828,10.07815933227539,8.404001235961914,19.952407836914062
Denmark,2013,DNK,5615333,245578374484,211.7023468017578,37700.765625,0.8620561361312866,41.76300811767578,7.437316417694092,60.03737258911133,56.703311920166016,9.63204574584961,4.866309642791748,0.8670629858970642,0.24379600584506989,14.940303802490234,12.754865646362305,7.929382801055908,19.574289321899418
Denmark,2014,DNK,5643795,249555233739,203.56350708007812,36068.55078125,0.8157052397727966,37.57138442993164,6.657113552093506,54.201114654541016,55.45509719848633,9.602587699890137,5.0141167640686035,0.8873019814491272,0.25061899423599243,17.883712768554688,10.14330768585205,6.809818744659424,19.084705352783203
Denmark,2015,DNK,5683698,255401297489,198.97459411621097,35007.9453125,0.7790665030479431,35.110572814941406,6.177416801452637,52.98341751098633,53.17047882080078,9.89978313446045,5.16544771194458,0.9315019845962524,0.24744099378585815,18.059907913208008,7.242452144622803,6.904703140258789,19.471120834350582
Denmark,2016,DNK,5728196,263691544304,201.6014709472656,35194.58203125,0.7645351886749268,36.916561126708984,6.444709777832031,55.011192321777344,54.92734909057617,10.13328742980957,5.221639633178711,1.0954550504684448,0.27331599593162537,18.010787963867188,8.413077354431152,7.0089850425720215,19.751434326171875
Denmark,2017,DNK,5765164,271132202845,202.9842987060547,35208.765625,0.748654305934906,34.66461944580078,6.012772560119629,53.511959075927734,55.01006317138672,10.186199188232422,5.254356861114502,1.193740963935852,0.24166199564933777,20.345443725585938,6.25282621383667,6.675759792327881,19.91813850402832
Denmark,2018,DNK,5793824,276526484620,200.11732482910156,34539.765625,0.7236822843551636,34.60895538330078,5.973422050476074,52.82596969604492,56.879295349121094,10.388080596923828,5.005735397338867,1.159741997718811,0.23279599845409393,22.270339965820312,6.361588954925537,6.483356952667236,19.96799659729004
Denmark,2019,DNK,5814618,280656364923,216.8020172119141,37285.68359375,0.7724820971488953,30.95028305053711,5.322840690612793,49.09943008422851,53.02393341064453,10.582204818725586,5.1294708251953125,1.1291990280151367,0.194923996925354,22.07364845275879,3.588381052017212,6.023656845092773,19.68583106994629
Denmark,2020,DNK,5831529,275058379473,192.16619873046875,32952.96875,0.698637843132019,28.29967498779297,4.852874279022217,46.46219253540039,48.35294342041016,10.6019926071167,5.238022327423096,1.2269539833068848,0.12635700404644012,20.053268432617188,3.166356086730957,4.7988080978393555,18.578794479370117
Denmark,2021,DNK,5856774,288414406840,191.84957885742188,32756.869140625,0.6651872396469116,29.60352325439453,5.0545783042907715,48.11949157714844,53.61128616333008,10.620450973510742,5.014855861663818,1.209833025932312,0.11124300211668016,24.00776481628418,4.207499980926514,4.807839870452881,18.826885223388672
Denmark,2022,DNK,5902901,299429011832,194.22862243652344,32903.92578125,0.648663341999054,29.09432029724121,4.928817272186279,46.78874206542969,52.62217712402344,10.225993156433104,4.874843597412109,1.0734829902648926,0.11124300211668016,23.527856826782227,4.133048057556152,3.4675660133361816,19.868757247924805
Dominican Republic,2003,DOM,8980626,63562914579,79.13420867919922,8811.658203125,1.2449744939804075,21.260459899902344,2.3673694133758545,30.794363021850582,32.25019073486328,7.569024085998535,2.2856533527374268,1.1304429769515991,0,10.98972988128662,2.80295991897583,0.5679199695587158,16.759136199951172
Dominican Republic,2004,DOM,9104889,65495459116,72.70305633544922,7985.056640625,1.1100473403930664,17.253610610961914,1.8949830532073977,27.581562042236328,29.02301025390625,8.160744667053223,2.4737250804901123,1.0184270143508911,0,11.769399642944336,2.0628321170806885,0.2381599992513657,13.934191703796388
Dominican Republic,2005,DOM,9225035,72784646192,79.63475799560547,8632.4609375,1.0941147804260254,17.85185432434082,1.935153007507324,28.129100799560547,35.56943893432617,8.021498680114746,2.5050947666168213,1.0521869659423828,0,17.717586517333984,1.2638219594955444,0.47255900502204895,15.063287734985352
Dominican Republic,2006,DOM,9341187,81940402491,79.8370590209961,8546.7783203125,0.9743308424949646,19.030027389526367,2.037217378616333,30.032459259033203,39.75327682495117,8.221368789672852,2.651808977127075,1.453529953956604,0,20.723247528076172,1.868281006813049,0.5897909998893738,15.118425369262695
Dominican Republic,2007,DOM,9455663,90412078042,82.26917266845703,8700.5185546875,0.9099356532096864,19.909170150756836,2.1055288314819336,31.02910423278809,32.62627029418945,9.05883502960205,2.818593740463257,1.559857964515686,0,12.717100143432615,1.9309279918670657,1.0039360523223877,15.414447784423828
Dominican Republic,2008,DOM,9573135,94906712345,82.39630889892578,8607.03515625,0.8681821227073669,20.23468780517578,2.1136951446533203,33.08803176879883,31.110097885131836,9.342520713806152,2.7646358013153076,1.5739350318908691,0,10.875410079956056,2.110464096069336,0.9269919991493224,15.623295783996582
Dominican Republic,2009,DOM,9695270,97411530204,81.25514221191406,8380.9052734375,0.8341429829597473,19.686473846435547,2.0305235385894775,32.21926498413086,49.92545318603515,9.670832633972168,2.818734645843506,1.4284859895706177,0,30.238977432250977,2.0624489784240723,0.908502995967865,15.28703498840332
Dominican Republic,2010,DOM,9820180,107260793439,85.3840560913086,8694.7548828125,0.7960416078567505,20.445240020751953,2.0819618701934814,33.50446319580078,58.122440338134766,9.931434631347656,2.932436227798462,1.5133520364761353,0,37.67720031738281,1.850319981575012,1.4656000137329102,15.615967750549316
Dominican Republic,2011,DOM,9945623,112433265383,83.79875183105469,8425.69140625,0.7453199028968811,20.922327041625977,2.10367202758789,31.722551345825195,50.497100830078125,10.08869743347168,2.892009735107422,1.4628239870071411,0,29.574771881103516,2.2167201042175293,1.6781120300292969,15.564671516418455
Dominican Republic,2012,DOM,10070409,115488083453,92.798492431640625,9214.9677734375,0.8035330772399902,20.902875900268555,2.0756731033325195,32.660770416259766,47.4860954284668,10.16868019104004,2.8203558921813965,1.4986059665679932,0,26.58321952819824,1.7443690299987793,1.98989999294281,15.670001983642578
Dominican Republic,2013,DOM,10193838,121118130894,87.87299346923828,8620.20703125,0.7255147695541382,20.84160423278809,2.044529676437378,33.251678466796875,46.31494903564453,10.317901611328123,2.833044052124023,1.521049976348877,0,25.473344802856445,2.1503920555114746,2.036827087402344,15.13333511352539
Dominican Republic,2014,DOM,10315523,129656952614,85.22289276123047,8261.6162109375,0.65729522705078125,21.264209747314453,2.0613796710968018,46.7000846862793,34.45342254638672,10.48935890197754,2.8695948123931885,1.790050029754639,0,13.189213752746582,2.8102879524230957,2.0042080879211426,14.659664154052734
Dominican Republic,2015,DOM,10434826,138638287562,95.4413833618164,9146.427734375,0.6884201169013977,22.986127853393555,2.2028281688690186,40.52579879760742,38.74956512451172,10.617451667785645,3.022479295730591,1.848196029663086,0,15.763436317443848,2.5424129962921143,2.0258710384368896,16.56964683532715
Dominican Republic,2016,DOM,10551430,147870212847,100.5758056640625,9531.9599609375,0.6801627278327942,24.140365600585938,2.28787612915039,40.11967086791992,33.4364128112793,10.80530071258545,3.1178054809570312,1.8446290493011477,0,9.296046257019045,2.5314419269561768,1.9123189449310305,17.85197639465332
Dominican Republic,2017,DOM,10666846,154771313809,98.017822265625,9189.0166015625,0.6333073973655701,23.45519638061523,2.198887586593628,38.426048278808594,33.624874114990234,11.034018516540527,3.1779584884643555,1.8742369413375857,0,10.169679641723633,2.9421920776367188,2.1910719871520996,16.447696685791016
Dominican Republic,2018,DOM,10782048,165578989651,108.86692810058594,10097.0546875,0.6574923992156982,25.203123092651367,2.337507963180542,40.02265930175781,35.09476089477539,11.337032318115234,3.568500280380249,1.937021017074585,0,9.89163589477539,2.8913140296936035,2.1840600967407227,18.19072914123535
Dominican Republic,2019,DOM,10894043,173944046167,123.64022827148438,11349.3427734375,0.7108045816421509,28.47110366821289,2.6134562492370605,43.18920135498047,37.367923736572266,11.422035217285156,3.5614330768585205,2.013360023498535,0,8.896820068359375,4.455423831939697,2.7919681072235107,19.210351943969727
Dominican Republic,2020,DOM,11008298,162255006875,101.95401763916016,9261.560546875,0.6283566951751709,26.227630615234375,2.3825325965881348,41.11381530761719,34.10440444946289,11.594755172729492,3.5947744846343994,1.8549740314483645,0,7.876773834228516,6.519164085388184,2.9426019191741943,14.91089153289795
Dominican Republic,2021,DOM,11123480,182166940060,119.29141235351564,10724.2890625,0.6548466682434082,29.362701416015625,2.639704704284668,44.41182327270508,38.14226913452149,11.845938682556152,3.630650043487549,2.3187170028686523,0,8.779565811157227,6.148191928863525,3.612704038619995,17.28308868408203
Dominican Republic,2022,DOM,11230734,191182362267,132.51690673828125,11799.4873046875,0.6931440234184265,31.224796295166016,2.7802987098693848,46.46575927734375,40.87966537475586,11.91966438293457,3.673692226409912,2.331202983856201,0,9.654868125915527,7.42970609664917,2.7909340858459473,18.672954559326172
Egypt,1994,EGY,64285596,286215812013,413.2275085449219,6427.9951171875,1.443761944770813,87.48298645019531,1.360848903656006,153.2907257080078,90.6302490234375,47.641998291015625,13.880335807800291,6.725406169891357,3.816910982131958,3.147264003753662,3.6931519508361816,20.158456802368164,53.08906555175781
Egypt,1995,EGY,65652621,305979220895,437.8206176757813,6668.74560546875,1.430883526802063,97.968231201171875,1.4922212362289429,165.18246459960938,100.19225311279295,49.126991271972656,15.693802833557127,7.298458099365234,4.104106903076172,2.2240240573883057,2.451215982437134,26.0107364654541,58.10371017456055
Egypt,1996,EGY,67028045,328668878031,461.27679443359375,6881.84765625,1.4034696817398071,97.0423355102539,1.4477870464324951,166.24673461914065,101.66545104980467,50.56179428100586,16.244810104370117,7.871510028839111,4.382201194763184,4.623112201690674,3.429503917694092,27.70716857910156,53.65195083618164
Egypt,1997,EGY,68431738,354503266736,480.5003967285156,7021.6015625,1.3554188013076782,110.93408203125,1.62109112739563,178.861083984375,111.8706512451172,50.51044464111328,15.742610931396484,8.444562911987305,4.192046165466309,0.936568021774292,2.850688934326172,25.062612533569336,70.38417053222656
Egypt,1998,EGY,69943297,380551417847,500.3072814941406,7153.041015625,1.314690351486206,124.25627899169922,1.7765288352966309,191.67372131347656,127.5054931640625,47.221378326416016,16.50435447692871,9.01761531829834,3.559943914413452,3.249216079711914,2.7919681072235107,26.292863845825195,82.59388732910156
Egypt,1999,EGY,71520953,409935668443,536.8887939453125,7506.734375,1.3096903562545776,126.98719787597656,1.7755244970321655,194.7613067626953,129.22396850585938,49.71709060668945,16.495624542236328,9.59066677093506,3.7249209880828857,2.2367680072784424,2.5062499046325684,31.62491226196289,79.54045104980469
Egypt,2000,EGY,73083287,444250275939,568.533447265625,7779.25390625,1.279759407043457,142.83685302734375,1.9544392824172976,210.58236694335935,135.39471435546875,48.79833984375,17.41387367248535,10.168869972229004,3.486332893371582,-7.44212818145752,3.143712043762207,40.71803283691406,85.31990051269531
Egypt,2001,EGY,74652035,475679003242,593.3138427734375,7947.72509765625,1.2472988367080688,126.3720474243164,1.6928144693374634,194.2886505126953,118.00973510742188,48.442508697509766,17.609899520874023,10.466163635253906,3.3628129959106445,-8.362312316894531,2.7480809688568115,43.36104965209961,66.4339370727539
Egypt,2002,EGY,76239140,501912285229,610.24383544921875,8004.337890625,1.2158375978469849,128.3618927001953,1.683674454689026,197.82568359375,119.87908172607422,50.05812454223633,18.16106605529785,11.92922592163086,3.372615098953247,-8.482815742492676,2.956847906112671,52.9704475402832,57.13275146484375
Egypt,2003,EGY,77853548,528750466385,645.99163818359375,8297.5234375,1.221732497215271,149.95399475097656,1.926103591918945,221.1602020263672,137.32814025878906,50.99687194824219,18.73164749145508,11.92922592163086,3.456727981567383,-12.625856399536133,3.06302809715271,58.212181091308594,73.29283142089844
Egypt,2004,EGY,79477441,561597926809,682.0538330078125,8581.728515625,1.2144877910614014,151.91708374023438,1.911449193954468,225.0033416748047,131.6339111328125,51.40523147583008,20.173057556152344,12.030352592468262,3.4323740005493164,-20.283184051513672,3.1914219856262207,57.62513732910156,75.63780212402344
Egypt,2005,EGY,81101012,600297394092,699.4166259765625,8624.0185546875,1.1651169061660769,166.93389892578125,2.0583455562591553,240.16859436035156,147.7152862548828,51.59076690673828,20.36737823486328,12.862252235412598,3.17313289642334,-19.21862411499023,3.066699981689453,68.62154388427734,79.21026611328125
Egypt,2006,EGY,82700404,650403845291,736.64434814453125,8907.384765625,1.1325953006744385,178.3892822265625,2.1570544242858887,252.5673370361328,160.38230895996094,52.8019905090332,20.331071853637695,14.7639741897583,3.1750829219818115,-18.006975173950195,2.9275360107421875,73.83326721191406,83.689422607421875
Egypt,2007,EGY,84276224,713462332878,784.57940673828125,9309.6171875,1.0996787548065186,189.20114135742188,2.245012044906616,262.7901611328125,174.4132080078125,52.37135314941406,20.537569046020508,17.495615005493164,2.8977138996124268,-14.787919998168944,2.916543960571289,81.12828826904297,84.76297760009766
Egypt,2008,EGY,85864791,775303694329,831.83819580078125,9687.7685546875,1.0729191303253174,195.8597717285156,2.2810254096984863,272.8891906738281,184.113525390625,53.5656623840332,21.385948181152344,14.326995849609377,2.96372389793396,-11.746255874633787,2.85420298576355,83.31048583984375,92.40436553955078
Egypt,2009,EGY,87501635,831415021492,861.67132568359375,9847.48828125,1.0363913774490356,205.24285888671875,2.3455889225006104,281.3843078613281,199.28521728515625,53.05954360961914,21.53797149658203,19.119354248046875,3.3082289695739746,-5.957647800445557,2.689375877380371,81.787811279296875,98.33809661865234
Egypt,2010,EGY,89196073,898751418203,895.11175537109375,10035.3271484375,0.9959503412246704,202.70423889160156,2.272569179534912,276.0460205078125,202.60337829589844,50.26629638671875,22.331928253173828,18.269697189331055,2.7660930156707764,-0.1008640006184578,4.125664234161377,81.94902038574219,95.59375762939452
Egypt,2011,EGY,91093066,923052843843,941.57373046875,10336.392578125,1.0200648307800293,221.675048828125,2.4335007667541504,297.4515686035156,217.91815185546875,51.8062744140625,22.95067596435547,17.01152992248535,3.890637874603271,-3.7568960189819336,1.7000679969787598,92.6793441772461,106.39347076416016
Egypt,2012,EGY,93161000,950287307199,979.90472412109375,10518.400390625,1.0311667919158936,212.5244598388672,2.2812600135803223,289.32373046875,223.51193237304688,52.92283248901367,22.6937198638916,15.310489654541016,5.015182971954346,10.987471580505373,1.8026880025863647,92.919036865234375,97.47705841064452
Egypt,2013,EGY,95333551,984556585202,973.26873779296875,10209.0888671875,0.9885351061820984,219.08656311035156,2.298105478286743,293.6914978027344,224.39633178710935,51.53428268432617,22.39152717590332,19.142866134643555,4.4697442054748535,5.3097758293151855,1.7001240253448486,90.39969635009766,103.37413024902344
Egypt,2014,EGY,97528655,1035721838706,961.9715576171876,9863.4765625,0.9287933707237244,227.25408935546875,2.3301265239715576,302.444580078125,246.07749938964844,51.43813705444336,22.632137298583984,20.330577850341797,5.231304168701172,18.823408126831055,1.494912028312683,81.69987487792969,118.49742126464844
Egypt,2015,EGY,99597334,1079611566322,976.10809326171875,9800.5439453125,0.9041289687156676,226.65396118164065,2.275703191757202,300.72998046875,258.981689453125,50.3122673034668,23.25002670288086,24.577983856201172,5.312343120574951,32.327728271484375,1.3447099924087524,84.15245056152344,111.26648712158205
Egypt,2016,EGY,101644583,1121578599865,1030.2607421875,10135.9140625,0.918580949306488,245.16358947753903,2.411968946456909,320.8844909667969,271.4071350097656,50.652549743652344,23.830623626708984,25.22642517089844,5.2629499435424805,26.24355125427246,1.6084719896316528,94.8228988647461,118.24283599853516
Egypt,2017,EGY,103696055,1158060486104,1070.745361328125,10325.8056640625,0.9246022701263428,253.3638916015625,2.4433319568634033,329.10455322265625,260.3616943359375,51.05448913574219,23.679012298583984,25.611894607543945,4.390896797180176,6.997791767120361,6.507264137268066,108.40676879882812,108.44707489013672
Egypt,2018,EGY,105682092,1220661740193,1071.3455810546875,10137.4375,0.8776760697364807,241.90318298339844,2.288970470428467,316.9848937988281,252.25686645507812,50.30656051635742,23.47595977783203,24.13407325744629,4.263753890991211,10.353679656982422,13.007001876831056,102.69669342041016,97.801666259765625
Egypt,2019,EGY,107553159,1289253465646,1048.5794677734375,9749.40625,0.8133229613304138,234.06016540527344,2.176227569580078,303.62530517578125,246.3705596923828,46.91196060180664,21.256956100463867,22.768413543701172,4.363687038421631,12.310400009155272,10.123632431030272,120.51995086669922,76.28447723388672
Egypt,2020,EGY,109315118,1307778142529,986.90478515625,9028.072265625,0.7546423673629761,246.3232879638672,2.2533323764801025,316.2366943359375,259.9698791503906,46.511444091796875,21.7961483001709,21.61473846435547,4.4365668296813965,13.646575927734377,5.400816917419434,116.63053131103516,98.24063873291016
Egypt,2021,EGY,110957005,1400985648780,1061.2908935546875,9564.8837890625,0.7575315833091736,266.8389892578125,2.404886484146118,337.6870422363281,291.37005615234375,47.17787170410156,22.27890968322754,26.661909103393555,3.9150309562683105,24.531055450439453,8.70199966430664,122.93819427490234,104.62185668945312
Egypt,2022,EGY,112618252,1460427350416,1110.143310546875,9857.5791015625,0.7601496577262878,249.8986663818359,2.218989133834839,323.03448486328125,267.6889343261719,49.23851776123047,22.485261917114254,25.2761173248291,3.702416896820069,17.790271759033203,7.762165069580078,104.01107025146484,109.14689636230467
El Salvador,2021,SLV,6255780,57771997522,39.18109130859375,6263.1826171875,0.6782020926475525,6.976690769195557,1.115239143371582,7.705140113830566,10.143105506896973,3.080982208251953,1.079266905784607,0.38169699907302856,0,3.166414976119995,0,0,6.594994068145752
El Salvador,2022,SLV,6280316,59270934820,43.1307258605957,6867.6044921875,0.7276875972747803,7.912705898284912,1.259921669960022,8.762986183166504,11.006422996520996,3.0912628173828125,0.8883538842201233,0.38027000427246094,0,3.093717098236084,0,0.3993760049343109,7.133059978485107
Estonia,1990,EST,1570309,27066096904,127.5850067138672,81248.34375,4.713830947875977,36.90618896484375,23.502500534057617,41.82719421386719,31.229368209838867,3.688096523284912,1.9713927507400513,0.4830380082130432,9.699999645818024e-5,-5.676819801330566,24.434818267822266,2.7169349193573,9.136870384216309
Estonia,1991,EST,1565380,23940083198,116.74988555908205,74582.453125,4.876753330230713,34.13542938232422,21.806480407714844,39.032257080078125,29.73396873474121,3.6313014030456543,1.8857070207595823,0.4789629876613617,9.699999645818024e-5,-4.40146017074585,22.54690170288086,2.75396990776062,8.207907676696777
Estonia,1992,EST,1540214,20201098370,81.28993225097656,52778.3359375,4.024035453796387,24.413122177124023,15.85047435760498,28.52436637878418,23.12837600708008,3.4628138542175293,1.7705296277999878,0.31536900997161865,5.700000110664405e-5,-1.2847460508346558,17.795902252197266,1.6051139831542969,4.63174295425415
Estonia,1993,EST,1504344,18206161939,67.56243133544922,44911.55859375,3.710965156555176,19.43316650390625,12.918033599853516,21.34752082824707,17.400352478027344,3.1469180583953857,1.6375304460525513,0.22811900079250336,2.8000000384054147e-5,-2.0328140258789062,13.58942985534668,0.8019019961357117,4.793274879455566
Estonia,1994,EST,1475716,17713297126,68.53907012939453,46444.62109375,3.869357109069824,20.038917541503903,13.579115867614746,20.74633026123047,16.253883361816406,2.9245412349700928,1.511199712753296,0.33005499839782715,3.9999998989515007e-5,-3.7850348949432377,14.118098258972168,1.1182119846343994,4.452777862548828
Estonia,1995,EST,1452774,18632898028,62.16535949707031,42790.796875,3.336322546005249,18.053451538085938,12.42688274383545,19.474681854248047,15.316829681396484,2.8350815773010254,1.4592143297195437,0.347898006439209,4.600000102072954e-5,-2.736622095108032,12.915790557861328,1.2835999727249146,3.4846348762512207
Estonia,1996,EST,1434655,19286856884,66.01224517822266,46012.625,3.422654390335083,19.032882690429688,13.266521453857422,20.688175201416016,15.974461555480955,2.8349761962890625,1.4333096742630005,0.3614659905433655,5.0999999075429514e-5,-3.058419942855835,13.45101261138916,1.4201799631118774,3.7794189453125
Estonia,1997,EST,1421494,21171918456,65.02753448486328,45745.91015625,3.0714049339294434,18.673227310180664,13.13633918762207,21.15541076660156,15.644265174865724,2.724552631378174,1.4251173734664917,0.3960680067539215,4.8999998398358e-5,-3.028963088989258,13.191433906555176,1.3910679817199707,3.6684279441833496
Estonia,1998,EST,1411206,21698756967,58.33442306518555,41336.57421875,2.6883761882781982,16.93311309814453,11.999037742614746,18.852542877197266,15.876606941223145,2.698577642440796,1.4617652893066406,0.4035150110721588,4.70000013592653e-5,-1.0565069913864136,11.500326156616213,1.3321490287780762,3.636981010437012
